Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
Dr. Doris Pichler,Spiekeroog,1475-Doris_Pichler,7.7167,53.7833,,2011-07-15,2015-01-01,1009246
Dr. Ebba Durstewitz,Hamburg,1648-Ebba_Durstewitz,10,53.5833,,2011-09-13,2015-01-01,7003673
Dr. Edith  Szlezák,Regensburg,115-Edith_Szlez_k,12.1,49.0167,,2010-01-31,2015-01-01,7013496
Dr. Eizeth Isabel Sandoval Torres,Langeoog,3783-Eizeth_Isabel_Sandoval_Torres,7.4860135,53.7460094,,2014-03-17,2015-01-01,
Dr. Elena Castroviejo,Spiekeroog,3816-Elena_Castroviejo,7.7167,53.7833,,2014-04-03,2015-01-01,1009246
Dr. Elena Sánchez López,Sant Vicent del Raspeig,3692-Elena_S_nchez_L_pez,-0.531432645,38.4305585,,2014-01-29,2015-01-01,
Dr. Elgin Kirsten Eckert,Perugia,1724-Elgin_Kirsten_Eckert,12.3667,43.1333,,2011-10-10,2015-01-01,7000526
Dr. Elina Absalyamova,Paris,1502-Elina_Absalyamova,2.3333,48.8667,,2011-07-23,2015-01-01,7008038
Dr. Elisa De Roberto,Rome,3707-Elisa_De_Roberto,12.5,41.8833,,2014-02-14,2015-01-01,7000874
Dr. Elisabeth Profos-Sulzer,Zürich,60-Elisabeth_Profos_Sulzer,8.55,47.3833,,2009-12-15,2015-01-01,7003765
Dr. Elissa Pustka,München,1392-Elissa_Pustka,11.5833,48.1333,,2011-06-17,2015-01-01,7004333
Dr. Elke Richter,Bremen,36-Elke_Richter,8.8,53.0833,,2009-12-03,2015-01-01,7005286
Dr. Esther  Douterelo,Spiekeroog,3805-Esther_Douterelo,7.7167,53.7833,,2014-03-26,2015-01-01,1009246
Dr. Esther Gimeno Ugalde,Wien,351-Esther_Gimeno_Ugalde,16.3667,48.2167,,2010-09-08,2015-01-01,7003321
Dr. Eugenia Ortiz Gambetta,Spiekeroog,3703-Eugenia_Ortiz_Gambetta,7.7167,53.7833,,2014-02-10,2015-01-01,1009246
Dr. Eva Maria Kluth,Langeoog,1056-Eva_Maria_Kluth,7.4860135,53.7460094,,2011-02-26,2015-01-01,
Dr. Evelyn Dueck,Neuchâtel,3698-Evelyn_Dueck,6.9167,46.9833,,2014-02-06,2015-01-01,7007292
Dr. Fausto De Michele,Graz,1034-Fausto_De_Michele,15.3667,47.0833,,2011-02-18,2015-01-01,7003097
Dr. Fernando Nina,Utrecht,2055-Fernando_Nina,5.1333,52.0833,,2012-01-29,2015-01-01,7003627
Dr. Fernando Ramos Arenas,Leipzig,1687-Fernando_Ramos_Arenas,12.4167,51.3333,,2011-09-27,2015-01-01,7012329
Dr. Florence Oloff,Basel,2030-Florence_Oloff,7.6,47.55,,2012-01-17,2015-01-01,7007269
Dr. Florian Gräfe,Spiekeroog,1492-Florian_GrAefe,7.7167,53.7833,,2011-07-20,2015-01-01,1009246
Dr. Florian Schmid,Spiekeroog,4021-Florian_Schmid,7.7167,53.7833,,2014-07-18,2015-01-01,1009246
Dr. Francesca Bravi,Kiel,2052-Francesca_Bravi,10.1333,54.3333,,2012-01-27,2015-01-01,7004457
Dr. Francesca Mattei,Spiekeroog,747-Francesca_Mattei,7.7167,53.7833,,2010-12-08,2015-01-01,1009246
Dr. Francesca Santevecchi,Spiekeroog,3731-Francesca_Santevecchi,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Dr. Frank Jablonka,Amiens,3017-Frank_Jablonka,2.3,49.9,,2013-02-11,2015-01-01,7010588
Dr. Friederike von Criegern,Göttingen,1055-Friederike_von_Criegern,9.95,51.5333,,2011-02-26,2015-01-01,7005246
Dr. Friedhelm Schmidt-Welle,Berlin,975-Friedhelm_Schmidt_Welle,13.4167,52.5333,,2011-02-01,2015-01-01,7003712
Dr. Gabriela Cordone,Lausanne,3655-Gabriela_Cordone,6.65,46.5333,,2013-12-29,2015-01-01,7007299
Dr. Gabriele Vickermann-Ribémont,Spiekeroog,3799-Gabriele_Vickermann_Rib_mont,7.7167,53.7833,,2014-03-24,2015-01-01,1009246
Dr. Geneviève Roche,Spiekeroog,3755-Genevi_ve_Roche,7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Dr. Georg Wink,Berlin,2445-Georg_Wink,13.4167,52.5333,,2012-06-15,2015-01-01,7003712
Dr. Gerhard Schönberger,Spiekeroog,89-Gerhard_SchOenberger,7.7167,53.7833,,2010-01-13,2015-01-01,1009246
Dr. Gilca Seidinger,Langeoog,2963-Gilca_Seidinger,7.4860135,53.7460094,,2013-01-05,2015-01-01,
Dr. Gioia Valdemarca,Trieste,21-Gioia_Valdemarca,13.7667,45.6667,,2009-12-02,2015-01-01,1003505
Dr. Giorgia Sogos,Bonn,3272-Giorgia_Sogos,7.1,50.7333,,2013-06-30,2015-01-01,7005090
Dr. Giovanni Ferroni,Padova,3119-Giovanni_Ferroni,11.8833,45.4167,,2013-04-11,2015-01-01,7003085
Dr. Giulia Pelillo,Heidelberg,1347-Giulia_Pelillo,8.7,49.4167,,2011-06-06,2015-01-01,7005177
Dr. Grazyna Bosy,Bonn,1101-Grazyna_Bosy,7.1,50.7333,,2011-03-14,2015-01-01,7005090
Dr. Gregor Schuhen,Spiekeroog,3919-Gregor_Schuhen,7.7167,53.7833,,2014-05-24,2015-01-01,1009246
Dr. Gruppuso Caterina,Spiekeroog,4086-Gruppuso_Caterina,7.7167,53.7833,,2014-09-10,2015-01-01,1009246
Dr. habil. anna paola concu,Spiekeroog,3775-anna_paola_concu,7.7167,53.7833,,2014-03-12,2015-01-01,1009246
Dr. habil. Barbara Ventarola,Würzburg,205-Barbara_Ventarola,9.9333,49.8,,2010-05-17,2015-01-01,7004335
Dr. habil. Ferran Robles Sabater,Valencia,3851-Ferran_Robles_Sabater,-0.3667,39.4667,,2014-04-25,2015-01-01,7002793
Dr. habil. Günter Berghaus,Bristol,2297-GUenter_Berghaus,-2.5833,51.45,,2012-05-08,2015-01-01,7011198
Dr. habil. Katja Ploog,Besançon,143-Katja_Ploog,6.0333,47.2333,,2010-02-26,2015-01-01,7008356
Dr. habil. Rita  Unfer Lukoschik,Langeoog,962-Rita_Unfer_Lukoschik,7.4860135,53.7460094,,2011-01-28,2015-01-01,
Dr. habil. Yvette Bürki,Bern,2262-Yvette_BUerki,7.4333,46.95,,2012-04-22,2015-01-01,7007557
Dr. Hanna Milling,Langeoog,113-Hanna_Milling,7.4860135,53.7460094,,2010-01-30,2015-01-01,
Dr. Hans Christian Hagedorn ,Ciudad Real,2120-Hans_Christian_Hagedorn ,-3.9333,38.9833,,2012-02-24,2015-01-01,7002816
Dr. Harald Völker,Zürich,3718-Harald_VOelker,8.55,47.3833,,2014-02-24,2015-01-01,7003765
Dr. Heidrun Witte,Las Palmas de Gran Canaria,86-Heidrun_Witte,-15.4350514,28.1287799,,2010-01-12,2015-01-01,
Dr. Heike Muranyi,Spiekeroog,3376-Heike_Muranyi,7.7167,53.7833,,2013-08-13,2015-01-01,1009246
Dr. Heike Necker,Spiekeroog,2702-Heike_Necker,7.7167,53.7833,,2012-08-22,2015-01-01,1009246
Dr. Hélène Stoye,Langeoog,3524-H_l_ne_Stoye,7.4860135,53.7460094,,2013-11-02,2015-01-01,
Dr. Helmut Melzer,Leipzig,2849-Helmut_Melzer,12.4167,51.3333,,2012-11-10,2015-01-01,7012329
Dr. Hendrik Schlieper,Paderborn,1074-Hendrik_Schlieper,8.7333,51.7167,,2011-03-04,2015-01-01,7005101
Dr. Henning Hufnagel,Freiburg,108-Henning_Hufnagel,7.85,48,,2010-01-25,2015-01-01,1003143
Dr. Henriette  Partzsch,Glasgow,1622-Henriette_Partzsch,-4.25,55.8833,,2011-09-05,2015-01-01,7017283
Dr. Hildegard Resinger,Barcelona,2248-Hildegard_Resinger,2.1667,41.4167,,2012-04-17,2015-01-01,7007426
Dr. Holger Wochele,Jena,1050-Holger_Wochele,11.5833,50.9333,,2011-02-23,2015-01-01,7005973
Dr. Hubert Poeppel,Regensburg,2639-Hubert_Poeppel,12.1,49.0167,,2012-07-23,2015-01-01,7013496
Dr. Igor Candido,Berlin,3867-Igor_Candido,13.4167,52.5333,,2014-05-05,2015-01-01,7003712
Dr. Ilka Kressner ,Albany,45-Ilka_Kressner ,-73.75,42.65,,2009-12-04,2015-01-01,7013266
Dr. Imre Gábor Majorossy ,Piliscsaba,37-Imre_G_bor_Majorossy,18.8257574,47.6328728,,2009-12-03,2015-01-01,
Dr. Ingo Feldhausen,Frankfurt am Main,698-Ingo_Feldhausen,8.662009637,50.1213881,,2010-11-26,2015-01-01,
Dr. Ingo Lauggas,Wien,1906-Ingo_Lauggas,16.3667,48.2167,,2011-12-09,2015-01-01,7003321
Dr. Inka Wissner,Zürich,3250-Inka_Wissner,8.55,47.3833,,2013-06-24,2015-01-01,7003765
Dr. Irene M. Weiss,Mainz,3796-Irene_M_Weiss,8.2667,50,,2014-03-20,2015-01-01,7004449
Dr. Irma Susana Carbajal Vaca,Guadalajara,4075-Irma_Susana_Carbajal_Vaca,-3.1667,40.6333,,2014-08-28,2015-01-01,7002822
Dr. Isabelle Baugé,Spiekeroog,3727-Isabelle_Baug_,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Dr. Ivana Lalli Pacelat,Pula,38-Ivana_Lalli_Pacelat,13.8667,44.8667,,2009-12-03,2015-01-01,7015562
Dr. Janka  Wunderlich,Spiekeroog,4028-Janka_Wunderlich,7.7167,53.7833,,2014-07-24,2015-01-01,1009246
Dr. Javier Navarro,Hamburg,3420-Javier_Navarro,10,53.5833,,2013-09-08,2015-01-01,7003673
Dr. Jeanne Ruffing,Saarbrücken,3628-Jeanne_Ruffing,6.9667,49.25,,2013-12-11,2015-01-01,7004454
Dr. Jens Metz,Greifswald,197-Jens_Metz,13.3833,54.0833,,2010-05-09,2015-01-01,7004725
Dr. Joaquin Ruano,Spiekeroog,3172-Joaquin_Ruano,7.7167,53.7833,,2013-05-15,2015-01-01,1009246
Dr. Jochen Strathmann,Frankfurt am Main,199-Jochen_Strathmann,8.662009637,50.1213881,,2010-05-14,2015-01-01,
Dr. Johanna  Wolf,Salzburg,3642-Johanna_Wolf,13.05,47.8,,2013-12-19,2015-01-01,7003256
Dr. Johanne Mohs,Bern,3600-Johanne_Mohs,7.4333,46.95,,2013-12-02,2015-01-01,7007557
Dr. José Carlos  Huisa Téllez,Mainz,3781-Jos_Carlos_Huisa_T_llez,8.2667,50,,2014-03-16,2015-01-01,7004449
Dr. Josephine Mulumba,Spiekeroog,3513-Josephine_Mulumba,7.7167,53.7833,,2013-10-26,2015-01-01,1009246
Dr. Juan José Vélez,Spiekeroog,2899-Juan_Jos_V_lez,7.7167,53.7833,,2012-12-06,2015-01-01,1009246
Dr. Julia Pröll,Innsbruck,1651-Julia_PrOell,11.4,47.2667,,2011-09-14,2015-01-01,7003249
Dr. Juliana  Perez,São Paulo ,280-Juliana_Perez,-46.65,-23.55,,2010-07-17,2015-01-01,7017121
Dr. Juliane Blank,Spiekeroog,3915-Juliane_Blank,7.7167,53.7833,,2014-05-23,2015-01-01,1009246
Dr. Juliane Tauchnitz,Leipzig,3705-Juliane_Tauchnitz,12.4167,51.3333,,2014-02-11,2015-01-01,7012329
Dr. Julie Sentis,Paris,3627-Julie_Sentis,2.3333,48.8667,,2013-12-11,2015-01-01,7008038
Dr. Jutta Fortin,Wien,3016-Jutta_Fortin,16.3667,48.2167,,2013-02-11,2015-01-01,7003321
Dr. Karen Struve,Bremen,20-Karen_Struve,8.8,53.0833,,2009-12-01,2015-01-01,7005286
Dr. Karin Hilpold,Spiekeroog,109-Karin_Hilpold,7.7167,53.7833,,2010-01-25,2015-01-01,1009246
Dr. Karin Peters,Spiekeroog,3909-Karin_Peters,7.7167,53.7833,,2014-05-20,2015-01-01,1009246
Dr. Karl Philipp Ellerbrock,Spiekeroog,3713-Karl_Philipp_Ellerbrock,7.7167,53.7833,,2014-02-20,2015-01-01,1009246
Dr. Karl-Heinz Röntgen,Spiekeroog,3784-Karl_Heinz_ROentgen,7.7167,53.7833,,2014-03-17,2015-01-01,1009246
Dr. Katharina Wieland,Berlin,165-Katharina_Wieland,13.4167,52.5333,,2010-03-17,2015-01-01,7003712
Dr. Kathrina Reschka,Frankfurt am Main,2959-Kathrina_Reschka,8.662009637,50.1213881,,2013-01-04,2015-01-01,
Dr. Katrin  Pfadenhauer,Bayreuth,876-Katrin_Pfadenhauer,11.5833,49.45,,2011-01-10,2015-01-01,7004326
Dr. Katrin  Schmeissner,Chemnitz,589-Katrin_Schmeissner,,,,2010-11-08,2015-01-01,1122727
Dr. Katrin Dennerlein,Spiekeroog,4023-Katrin_Dennerlein,7.7167,53.7833,,2014-07-18,2015-01-01,1009246
Dr. Katrin Hedwig,Aachen,3528-Katrin_Hedwig,6.1,50.7667,,2013-11-02,2015-01-01,7004799
Dr. Katrin Pfadenhauer,Bamberg,1973-Katrin_Pfadenhauer,10.9,49.9,,2011-12-29,2015-01-01,7004325
Dr. Kim Schulte ,Castellón,3667-Kim_Schulte ,-0.1667,40.1667,,2014-01-09,2015-01-01,7002815
Dr. Klaus Hockenjos,Spiekeroog,211-Klaus_Hockenjos,7.7167,53.7833,,2010-05-20,2015-01-01,1009246
Dr. Konstanze Baron,Spiekeroog,3887-Konstanze_Baron,7.7167,53.7833,,2014-05-13,2015-01-01,1009246
Dr. Kristin Eichhorn,Spiekeroog,3931-Kristin_Eichhorn,7.7167,53.7833,,2014-05-30,2015-01-01,1009246
Dr. Kristin Reichel,Halle an der Saale,2535-Kristin_Reichel,12.0058500694,51.49571545,,2012-06-26,2015-01-01,
Dr. Kristina  Jungmann,Graz,257-Kristina_Jungmann,15.3667,47.0833,,2010-06-29,2015-01-01,7003097
Dr. Laia Arnaus Gil,Wuppertal,2988-Laia_Arnaus_Gil,7.1833,51.2667,,2013-01-24,2015-01-01,7004943
Dr. Laura  Campanale,Spiekeroog,3868-Laura_Campanale,7.7167,53.7833,,2014-05-05,2015-01-01,1009246
Dr. Laura Biella,Heidelberg,3811-Laura_Biella,8.7,49.4167,,2014-03-31,2015-01-01,7005177
Dr. Laura De Simone,Madrid,1099-Laura_De_Simone,-3.6833,40.4,,2011-03-14,2015-01-01,7010420
Dr. Laura Morgenthaler,Osnabrück,3625-Laura_Morgenthaler,8.05,52.2833,,2013-12-11,2015-01-01,7005252
Dr. Laura Sergo,Saarbrücken,3374-Laura_Sergo,6.9667,49.25,,2013-08-12,2015-01-01,7004454
Dr. Laurentius Pop,Heidelberg,1876-Laurentius_Pop,8.7,49.4167,,2011-11-28,2015-01-01,7005177
Dr. Lidia Cámara,Langeoog,1025-Lidia_C_mara,7.4860135,53.7460094,,2011-02-16,2015-01-01,
Dr. Liliana Gómez,Halle an der Saale,857-Liliana_G_mez,12.0058500694,51.49571545,,2011-01-05,2015-01-01,
Dr. Luca Laurenti Di Biasio,Bolzano,432-Luca_Laurenti_Di_Biasio,11.3667,46.5167,,2010-10-11,2015-01-01,7004967
Dr. Luca Melchior,Graz,23-Luca_Melchior,15.3667,47.0833,,2009-12-02,2015-01-01,7003097
Dr. Lucie  Taïeb,Brest,2058-Lucie_Ta_eb,-4.5,48.3833,,2012-01-30,2015-01-01,7008258
Dr. Luigia Garrapa,Lecce,1866-Luigia_Garrapa,18.1833,40.35,,2011-11-24,2015-01-01,7004090
Dr. magali trovato,Paternò,3806-magali_trovato,14.9,37.5667,,2014-03-27,2015-01-01,7003868
Dr. Magdalena Mancas,Passau,566-Magdalena_Mancas,13.4667,48.5833,,2010-11-05,2015-01-01,7004407
Dr. Malte Rosemeyer,Freiburg,3834-Malte_Rosemeyer,7.85,48,,2014-04-13,2015-01-01,1003143
Dr. Marc-Olivier Hinzelin,Hamburg,6-Marc_Olivier_Hinzelin,10,53.5833,,2009-10-29,2015-01-01,7003673
Dr. Marcel Vejmelka,Mainz,58-Marcel_Vejmelka,8.2667,50,,2009-12-12,2015-01-01,7004449
Dr. Marcello Giugliano,Spiekeroog,2862-Marcello_Giugliano,7.7167,53.7833,,2012-11-15,2015-01-01,1009246
Dr. Marco Faini,Urbino,1896-Marco_Faini,12.6333,43.7167,,2011-12-06,2015-01-01,7003994
Dr. Marco Menicacci,Bonn,2878-Marco_Menicacci,7.1,50.7333,,2012-11-25,2015-01-01,7005090
Dr. Marco Thomas Bosshard,Bochum,3244-Marco_Thomas_Bosshard,7.1833,51.4667,,2013-06-21,2015-01-01,7004904
Dr. Maria Hegner,Saarbrücken,3559-Maria_Hegner,6.9667,49.25,,2013-11-15,2015-01-01,7004454
Dr. Maria Lacueva i Lorenz,Spiekeroog,3941-Maria_Lacueva_i_Lorenz,7.7167,53.7833,,2014-06-05,2015-01-01,1009246
Dr. Maria Rosaria Compagnone,Spiekeroog,4065-Maria_Rosaria_Compagnone,7.7167,53.7833,,2014-08-20,2015-01-01,1009246
Dr. Maria Suarez,Spiekeroog,3733-Maria_Suarez,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Dr. María-José Varela Salinas,Málaga,130-Mar_a_Jos_Varela_Salinas,-7.75,36.6667,,2010-02-13,2015-01-01,7002830
Dr. Maribel Cedeño Rojas,Siegen,3131-Maribel_Cede_o_Rojas,8.0333,50.8667,,2013-04-19,2015-01-01,7012712
Dr. Marie Guthmueller,Bochum,1419-Marie_Guthmueller,7.1833,51.4667,,2011-06-26,2015-01-01,7004904
Dr. Marijana Erstic,Spiekeroog,3719-Marijana_Erstic,7.7167,53.7833,,2014-02-24,2015-01-01,1009246
Dr. Marina Corrêa,Wien,3668-Marina_Corr_a,16.3667,48.2167,,2014-01-10,2015-01-01,7003321
Dr. Marina Ortrud M. Hertrampf,Regensburg,19-Marina_Ortrud_M_Hertrampf,12.1,49.0167,,2009-11-30,2015-01-01,7013496
Dr. Marion Kühn,Passau,1839-Marion_KUehn,13.4667,48.5833,,2011-11-15,2015-01-01,7004407
Dr. Marisa Patuto,Wuppertal,2992-Marisa_Patuto,7.1833,51.2667,,2013-01-29,2015-01-01,7004943
Dr. Markus  Wiefarn,Spiekeroog,3841-Markus_Wiefarn,7.7167,53.7833,,2014-04-15,2015-01-01,1009246
Dr. Markus Ebenhoch,Salzburg,3432-Markus_Ebenhoch,13.05,47.8,,2013-09-16,2015-01-01,7003256
Dr. Markus Messling,Potsdam,2892-Markus_Messling,13.0667,52.4,,2012-11-30,2015-01-01,7003728
