"<a href=""http://www.romanistik.de/pers/3804"">Dr. Anna Albini</a>",Dr. Anna Albini,##NA##,##NA## -- ##NA##,2014-03-26,
"<a href=""http://www.romanistik.de/pers/3974"">Dr. Anna-Sophia Buck</a>",Dr. Anna-Sophia Buck,##NA##,##NA## --   Paris Frankreich ,2014-06-23,
"<a href=""http://www.romanistik.de/pers/175"">Dr. Anne Brüske</a>",Dr. Anne Brüske,http://www.uni-heidelberg.de/transculturality/karibik-nordamerika.html,Ruprecht-Karls-Universität Heidelberg --  Marstallstraße ^6 69117 Heidelberg Deutschland ,2010-04-09,
"<a href=""http://www.romanistik.de/pers/40"">Dr. Anne Kraume</a>",Dr. Anne Kraume ,http://www.uni-potsdam.de/romanistik/ette/kraume.html ,"Universität Potsdam --  Am Neuen Palais 10, Haus 19  14469 Potsdam Deutschland  ",2009-12-03,
"<a href=""http://www.romanistik.de/pers/3878"">Dr. Anne Schülke</a>",Dr. Anne Schülke,##NA##,Heinrich-Heine-Universität Düsseldorf --  Deutschland ,2014-05-09,
"<a href=""http://www.romanistik.de/pers/404"">Dr. Anne Wigger</a>",Dr. Anne Wigger,www.ibero-americana.net,Iberoamericana --  Deutschland ,2010-09-29,
"<a href=""http://www.romanistik.de/pers/801"">Dr. Annette  Lühken</a>",Dr. Annette  Lühken,##NA##,##NA## -- ##NA##,2010-12-20,
"<a href=""http://www.romanistik.de/pers/3008"">Dr. Annette Clamor</a>",Dr. Annette Clamor,##NA##,Universität Osnabrück --  Deutschland ,2013-02-06,
"<a href=""http://www.romanistik.de/pers/2159"">Dr. António  Dinis</a>",Dr. António  Dinis,##NA##,Universität Graz/Wien --  Österreich ,2012-03-18,
"<a href=""http://www.romanistik.de/pers/87"">Dr. Aouicha Mohr</a>",Dr. Aouicha Mohr,##NA##,##NA## -- ##NA##,2010-01-12,
"<a href=""http://www.romanistik.de/pers/132"">Dr. Aouicha Mohr</a>",Dr. Aouicha Mohr,##NA##,##NA## -- ##NA##,2010-02-14,
"<a href=""http://www.romanistik.de/pers/840"">Dr. Arlety Góngora</a>",Dr. Arlety Góngora,##NA##,Instituto de Información Científica y Tecnológica --  Capitolio de La Habana 1  Ciudad Habana Kuba ,2010-12-30,
"<a href=""http://www.romanistik.de/pers/3679"">Dr. Arndt Lainck</a>",Dr. Arndt Lainck,##NA##,##NA## -- ##NA##,2014-01-21,
"<a href=""http://www.romanistik.de/pers/2622"">Dr. Artemis Tsoupas</a>",Dr. Artemis Tsoupas,##NA##,Universität Mannheim --  Deutschland ,2012-07-13,
"<a href=""http://www.romanistik.de/pers/3879"">Dr. Aura Heydenreich</a>",Dr. Aura Heydenreich,##NA##,##NA## -- ##NA##,2014-05-10,
"<a href=""http://www.romanistik.de/pers/373"">Dr. Aurélie Barjonet</a>",Dr. Aurélie Barjonet,http://www.chcsc.uvsq.fr/ficheschercheurs/Barjonet/barjonet.html,Centre d'histoire contemporaine des sociétés culturelles --   Guyancourt Frankreich ,2010-09-19,
"<a href=""http://www.romanistik.de/pers/2768"">Dr. Barbara Di Noi</a>",Dr. Barbara Di Noi,##NA##,##NA## -- ##NA##,2012-09-30,
"<a href=""http://www.romanistik.de/pers/3826"">Dr. Barbara Schmitz</a>",Dr. Barbara Schmitz,##NA##,##NA## -- ##NA##,2014-04-08,
"<a href=""http://www.romanistik.de/pers/3967"">Dr. Barbieri Beatrice</a>",Dr. Barbieri Beatrice,##NA##,##NA## -- ##NA##,2014-06-18,
"<a href=""http://www.romanistik.de/pers/343"">Dr. Beate Langenbruch</a>",Dr. Beate Langenbruch,##NA##,##NA## -- ##NA##,2010-09-03,
"<a href=""http://www.romanistik.de/pers/529"">Dr. Beate Weghofer</a>",Dr. Beate Weghofer,##NA##,##NA## --  Deutschland ,2010-10-28,
"<a href=""http://www.romanistik.de/pers/49"">Dr. Beatrice  Nickel</a>",Dr. Beatrice  Nickel,http://www.uni-stuttgart.de/romlit/mitarbeiter/Nickel/index.html,Universität Stuttgart --  Keplerstr. 17 70174 Stuttgart Deutschland ,2009-12-07,
"<a href=""http://www.romanistik.de/pers/3508"">Dr. Beatrice Bernardini</a>",Dr. Beatrice Bernardini,##NA##,##NA## -- ##NA##,2013-10-23,
"<a href=""http://www.romanistik.de/pers/55"">Dr. Beatrice Schuchardt</a>",Dr. Beatrice Schuchardt,http://www.uni-siegen.de/fb3/personen/schuchardt_beatrice/?lang=de,Universität Siegen --  Adolf-Reichwein-Str.  2 57076 Siegen Deutschland ,2009-12-09,
"<a href=""http://www.romanistik.de/pers/2785"">Dr. Betül Dilmac</a>",Dr. Betül Dilmac,##NA##,Albert-Ludwigs-Universität Freiburg --  Platz der Universität 3 79085 Freiburg i.Brs. Deutschland ,2012-10-12,
"<a href=""http://www.romanistik.de/pers/293"">Dr. Biagio Costante</a>",Dr. Biagio Costante,##NA##,##NA## -- ##NA##,2010-07-29,
"<a href=""http://www.romanistik.de/pers/41"">Dr. Birgit  Aka</a>",Dr. Birgit  Aka,http://www.phil.uni-passau.de/die-fakultaet/lehrstuehle-professuren/romanistik/romanische-literaturen/personal/birgit-aka.html,Universität Passau --  Deutschland ,2009-12-03,
"<a href=""http://www.romanistik.de/pers/3723"">Dr. Carlos Ginés Orta</a>",Dr. Carlos Ginés Orta,##NA##,##NA## -- ##NA##,2014-02-28,
"<a href=""http://www.romanistik.de/pers/3791"">Dr. Carmela Fischer Díaz</a>",Dr. Carmela Fischer Díaz,##NA##,##NA## -- ##NA##,2014-03-18,
"<a href=""http://www.romanistik.de/pers/386"">Dr. Carmen Konzett</a>",Dr. Carmen Konzett,http://www.uibk.ac.at/romanistik/personal/konzett/,Leopold-Franzens-Universität Innsbruck --   Innsbruck Österreich ,2010-09-23,
"<a href=""http://www.romanistik.de/pers/303"">Dr. Carmen Ramos</a>",Dr. Carmen Ramos,http://www.zfs.uni-wuerzburg.de/wir_ueber_uns/mitarbeiter/ramos_mendez/,Julius-Maximilians-Universität Würzburg --  Am Hubland  97074 Würzburg Deutschland ,2010-08-04,
"<a href=""http://www.romanistik.de/pers/1105"">Dr. Carolin Patzelt</a>",Dr. Carolin Patzelt,http://www.ruhr-uni-bochum.de/romsem/seminar/personal.htm,Ruhr-Universität Bochum --  Deutschland ,2011-03-15,
"<a href=""http://www.romanistik.de/pers/2670"">Dr. Caroline Mannweiler</a>",Dr. Caroline Mannweiler,##NA##,Johannes Gutenberg Universität Mainz --  Jakob-Welder-Weg 18 55099 Mainz Deutschland ,2012-08-03,
"<a href=""http://www.romanistik.de/pers/2740"">Dr. Caroline Surmann</a>",Dr. Caroline Surmann,##NA##,##NA## --  Deutschland ,2012-09-16,
"<a href=""http://www.romanistik.de/pers/3939"">Dr. Cecilia Mussini</a>",Dr. Cecilia Mussini,##NA##,##NA## -- ##NA##,2014-06-04,
"<a href=""http://www.romanistik.de/pers/3018"">Dr. Charlotte Krauss</a>",Dr. Charlotte Krauss,http://www.vox-poetica.com/sflgc/a/spip.php?article818,Université de Strasbourg --  Deutschland ,2013-02-12,
"<a href=""http://www.romanistik.de/pers/742"">Dr. Christian Grünnagel</a>",Dr. Christian Grünnagel,http://www.uni-giessen.de/cms/fbz/fb05/romanistik/Institut/Personen/Wissmit/gruennagel,Justus-Liebig-Universität Gießen --  Karl-Glöckner-Straße  21 G 35394 Gießen Deutschland ,2010-12-07,
"<a href=""http://www.romanistik.de/pers/493"">Dr. Christian van Treeck</a>",Dr. Christian van Treeck,http://univ-provence.academia.edu/ChristianvanTreeck,Studienkolleg für ausländische Studierende an der Universität Hamburg --  Deutschland ,2010-10-23,
"<a href=""http://www.romanistik.de/pers/2589"">Dr. Christian Wille</a>",Dr. Christian Wille,www.christian-wille.de,##NA## --  Deutschland ,2012-07-01,
"<a href=""http://www.romanistik.de/pers/2962"">Dr. Christina Schaefer</a>",Dr. Christina Schaefer,##NA##,Freie Universität Berlin --  Deutschland ,2013-01-05,
"<a href=""http://www.romanistik.de/pers/3556"">Dr. Christine Felbeck</a>",Dr. Christine Felbeck,##NA##,##NA## -- ##NA##,2013-11-13,
"<a href=""http://www.romanistik.de/pers/305"">Dr. Christine Konecny</a>",Dr. Christine Konecny,http://www.uibk.ac.at/romanistik/personal/konecny/,Leopold-Franzens-Universität Innsbruck --  Innrain 52d 6020 Innsbruck Österreich ,2010-08-04,
"<a href=""http://www.romanistik.de/pers/13"">Dr. Christof Schöch</a>",Dr. Christof Schöch,www.christof-schoech.de,Universität Würzburg --  Am Hubland  97074 Würzburg Deutschland ,2009-11-01,
"<a href=""http://www.romanistik.de/pers/1741"">Dr. Christoph Mayer</a>",Dr. Christoph Mayer,http://tu-dresden.de/die_tu_dresden/fakultaeten/fakultaet_sprach_literatur_und_kulturwissenschaften/romanistik/mitarbeiter/mayer/,Technische Universität Dresden --  01062 Dresden Deutschland ,2011-10-17,
"<a href=""http://www.romanistik.de/pers/3866"">Dr. Christoph Platen</a>",Dr. Christoph Platen,##NA##,##NA## -- ##NA##,2014-05-05,
"<a href=""http://www.romanistik.de/pers/65"">Dr. Christophe Gérard</a>",Dr. Christophe Gérard,##NA##,Eberhard-Karls-Universität Tübingen --  Deutschland ,2009-12-19,
"<a href=""http://www.romanistik.de/pers/4084"">Dr. Claire Block</a>",Dr. Claire Block,##NA##,Universität Bremen --  Deutschland ,2014-09-10,
"<a href=""http://www.romanistik.de/pers/1774"">Dr. Claude Paul</a>",Dr. Claude Paul,http://www.phil.uni-mannheim.de/romsem/mitarbeiterinnen/literatur_medienwissenschaft/paul_claude_elise_dr/index.html,Universität Mannheim --  L15 1-6 68131 Mannheim Deutschland ,2011-10-28,
"<a href=""http://www.romanistik.de/pers/2447"">Dr. Claudia  Nickel</a>",Dr. Claudia  Nickel,http://www.uni-goettingen.de/de/476875.html,Georg-August-Universität Göttingen --  Friedländer Weg  2 37085 Göttingen Deutschland ,2012-06-15,
"<a href=""http://www.romanistik.de/pers/768"">Dr. Claudia Elisabeth Pichler</a>",Dr. Claudia Elisabeth Pichler,https://campus.uni-klu.ac.at/org/visitenkarte?personalnr=2245,Alpen Adria Universität Klagenfurt --  Universitätsstraße 65-67 9020 Klagenfurt Österreich ,2010-12-14,
"<a href=""http://www.romanistik.de/pers/1088"">Dr. Claus D. Pusch</a>",Dr. Claus D. Pusch,http://www.romanistik.uni-freiburg.de/pusch/,Albert-Ludwigs-Universität Freiburg --   Freiburg Deutschland ,2011-03-09,
"<a href=""http://www.romanistik.de/pers/3015"">Dr. Corinna Manuela Kirstein</a>",Dr. Corinna Manuela Kirstein,www.entornolingua.de,Redaktion Entornolingua --  Deutschland ,2013-02-09,
"<a href=""http://www.romanistik.de/pers/3583"">Dr. Corinne M. Dölling</a>",Dr. Corinne M. Dölling,##NA##,Universität Jena --  Deutschland ,2013-11-25,
"<a href=""http://www.romanistik.de/pers/3954"">Dr. Cristel Valzer</a>",Dr. Cristel Valzer,##NA##,##NA## -- ##NA##,2014-06-11,
"<a href=""http://www.romanistik.de/pers/3862"">Dr. Cristina Bianchi</a>",Dr. Cristina Bianchi,##NA##,##NA## -- ##NA##,2014-04-29,
"<a href=""http://www.romanistik.de/pers/597"">Dr. Dagmar Schmelzer</a>",Dr. Dagmar Schmelzer,##NA##,Universität Regensburg --   Regensburg Deutschland ,2010-11-10,
"<a href=""http://www.romanistik.de/pers/603"">Dr. Dagmar Stöferle</a>",Dr. Dagmar Stöferle,http://www.romanistik.uni-muenchen.de/personen/wiss_ma/st__ferle/index.html,Ludwig-Maximilians-Universität München --  Deutschland ,2010-11-11,
"<a href=""http://www.romanistik.de/pers/10"">Dr. Daniel Winkler</a>",Dr. Daniel Winkler,http://www.uibk.ac.at/romanistik/personal/winkler/,Leopold-Franzens-Universität Innsbruck --  Innrain  52 6020 Innsbruck Österreich ,2009-10-30,
"<a href=""http://www.romanistik.de/pers/3416"">Dr. Daniela Müller</a>",Dr. Daniela Müller,##NA##,##NA## -- ##NA##,2013-09-05,
"<a href=""http://www.romanistik.de/pers/4060"">Dr. Daniela Müller</a>",Dr. Daniela Müller,##NA##,##NA## -- ##NA##,2014-08-14,
"<a href=""http://www.romanistik.de/pers/2092"">Dr. Daniela Pietrini</a>",Dr. Daniela Pietrini,http://www.uni-heidelberg.de/rose/personen/pietrini.html,Ruprecht-Karls-Universität Heidelberg --  Seminarstr. 3 69117 Heidelberg Deutschland ,2012-02-09,
"<a href=""http://www.romanistik.de/pers/3614"">Dr. Danielle  Dahan-Feucht</a>",Dr. Danielle  Dahan-Feucht,##NA##,Universität Konstanz --  Deutschland ,2013-12-06,
"<a href=""http://www.romanistik.de/pers/3036"">Dr. Daron Burrows</a>",Dr. Daron Burrows,##NA##,University of Manchester --  Vereinigtes Königreich ,2013-02-26,
"<a href=""http://www.romanistik.de/pers/3999"">Dr. David Schidlowsky</a>",Dr. David Schidlowsky,##NA##,##NA## --  Deutschland ,2014-07-07,
"<a href=""http://www.romanistik.de/pers/1298"">Dr. des. Karoline Henriette Heyder</a>","Dr. des. Karoline Henriette Heyder, geb. Meyer-Holz   ",http://www.uni-goettingen.de/de/heyder-karoline-geb-meyer-holz/354483.html ,Georg-August-Universität Göttingen --  Humboldtallee  19 37073  Göttingen Deutschland,2011-05-25,
"<a href=""http://www.romanistik.de/pers/1358"">Dr. Diego Bertelli</a>",Dr. Diego Bertelli ,http://www.yale.edu/italian/people/bertelli.html ,"Yale University --  Wall Street 82-90 06510 New Haven, CT Vereinigte Staaten  ",2011-06-08,
"<a href=""http://www.romanistik.de/pers/2425"">Dr. Dirk Vetter</a>",Dr. Dirk Vetter,##NA##,##NA## -- ##NA##,2012-06-09,
"<a href=""http://www.romanistik.de/pers/3852"">Dr. Dominic Angeloch</a>",Dr. Dominic Angeloch,##NA##,##NA## -- ##NA##,2014-04-25,
"<a href=""http://www.romanistik.de/pers/858"">Dr. Donatus  Düsterhaus</a>",Dr. Donatus  Düsterhaus,##NA##,##NA## -- ##NA##,2011-01-06,
"<a href=""http://www.romanistik.de/pers/271"">Dr. Doris  Wieser</a>",Dr. Doris  Wieser,http://www.uni-goettingen.de/de/93479.html,Georg-August-Universität Göttingen --  Humboldtallee  19 37073  Göttingen Deutschland ,2010-07-14,
"<a href=""http://www.romanistik.de/pers/134"">Dr. Doris Bachmann-Medick</a>",Dr. Doris Bachmann-Medick,http://www.bachmann-medick.de,Justus-Liebig-Universität Gießen --  Alter Steinbacher Weg  38 35394 Gießen Deutschland ,2010-02-18,
"<a href=""http://www.romanistik.de/pers/4018"">Dr. Doris Eibl</a>",Dr. Doris Eibl,##NA##,##NA## -- ##NA##,2014-07-17,
"<a href=""http://www.romanistik.de/pers/4006"">Dr. Doris Grüter</a>",Dr. Doris Grüter,http://www.ulb.uni-bonn.de/die-ulb/profil/sondersammelgebiet-romanistik,Rheinische Friedrich-Wilhelms-Universtät Bonn --  Adenauerallee 39-41   53113  Bonn Deutschland ,2014-07-10,
"<a href=""http://www.romanistik.de/pers/1831"">Dr. Doris Pany</a>",Dr. Doris Pany,##NA##,Georg-August-Universität Göttingen --  Deutschland ,2011-11-14,
"<a href=""http://www.romanistik.de/pers/1475"">Dr. Doris Pichler</a>",Dr. Doris Pichler,##NA##,##NA## -- ##NA##,2011-07-15,
"<a href=""http://www.romanistik.de/pers/1648"">Dr. Ebba Durstewitz</a>",Dr. Ebba Durstewitz,##NA##,Universität Hamburg --   Hamburg Deutschland ,2011-09-13,
"<a href=""http://www.romanistik.de/pers/115"">Dr. Edith  Szlezák</a>",Dr. Edith  Szlezák,http://www-cgi.uni-regensburg.de/Fakultaeten/Romanistik/Institut/index.php?id=195,Universität Regensburg --   Regensburg Deutschland ,2010-01-31,
"<a href=""http://www.romanistik.de/pers/3783"">Dr. Eizeth Isabel Sandoval Torres</a>",Dr. Eizeth Isabel Sandoval Torres,##NA##,##NA## --  Deutschland ,2014-03-17,
"<a href=""http://www.romanistik.de/pers/3816"">Dr. Elena Castroviejo</a>",Dr. Elena Castroviejo,##NA##,##NA## -- ##NA##,2014-04-03,
"<a href=""http://www.romanistik.de/pers/3692"">Dr. Elena Sánchez López</a>",Dr. Elena Sánchez López,##NA##,Universitat d'Alacant --  Carretera de Sant Vicent del Raspeig  03690 Sant Vicent del Raspeig Spanien ,2014-01-29,
"<a href=""http://www.romanistik.de/pers/1724"">Dr. Elgin Kirsten Eckert</a>",Dr. Elgin Kirsten Eckert,##NA##,The Umbra Institute --  via Bartolo 16 06123 Perugia Italien ,2011-10-10,
"<a href=""http://www.romanistik.de/pers/1502"">Dr. Elina Absalyamova</a>",Dr. Elina Absalyamova,##NA##,Université Paris 13 --   Paris Frankreich ,2011-07-23,
"<a href=""http://www.romanistik.de/pers/3707"">Dr. Elisa De Roberto</a>",Dr. Elisa De Roberto,##NA##,Università Sapienza Roma --  Piazzale Aldo Moro 5  Roma Italien ,2014-02-14,
"<a href=""http://www.romanistik.de/pers/60"">Dr. Elisabeth Profos-Sulzer</a>",Dr. Elisabeth Profos-Sulzer,##NA##,Universität Zürich --  Schaufelacker 28 28 3033  Wohlen bei Bern Deutschland ,2009-12-15,
"<a href=""http://www.romanistik.de/pers/1392"">Dr. Elissa Pustka</a>",Dr. Elissa Pustka,http://www.romanistik.uni-muenchen.de/personen/wiss_ma/pustka/index.html,Ludwig-Maximilians-Universität München --   München Deutschland ,2011-06-17,
"<a href=""http://www.romanistik.de/pers/36"">Dr. Elke Richter</a>",Dr. Elke Richter,http://www.fb10.uni-bremen.de/lehrpersonal/erichter.aspx,Universität Bremen --  Bibliothekstr. 1 28359 Bremen Deutschland ,2009-12-03,
"<a href=""http://www.romanistik.de/pers/3805"">Dr. Esther  Douterelo</a>",Dr. Esther  Douterelo,##NA##,##NA## -- ##NA##,2014-03-26,
"<a href=""http://www.romanistik.de/pers/351"">Dr. Esther Gimeno Ugalde</a>",Dr. Esther Gimeno Ugalde,http://romanistik.univie.ac.at/personal/universitaetsassistentinnen-vertragsassistentinnen/gimeno-ugalde-esther/,Universität Wien --   Wien Österreich ,2010-09-08,
"<a href=""http://www.romanistik.de/pers/3703"">Dr. Eugenia Ortiz Gambetta</a>",Dr. Eugenia Ortiz Gambetta,##NA##,##NA## -- ##NA##,2014-02-10,
"<a href=""http://www.romanistik.de/pers/1056"">Dr. Eva Maria Kluth</a>",Dr. Eva Maria Kluth,##NA##,##NA## --  Deutschland ,2011-02-26,
"<a href=""http://www.romanistik.de/pers/3698"">Dr. Evelyn Dueck</a>",Dr. Evelyn Dueck,##NA##,Université de Neuchâtel --  Deutschland ,2014-02-06,
"<a href=""http://www.romanistik.de/pers/1034"">Dr. Fausto De Michele</a>",Dr. Fausto De Michele,http://www.uni-graz.at/fausto.demichele/site.php?show=1,Karl-Franzens-Universität Graz --   Graz Österreich ,2011-02-18,
"<a href=""http://www.romanistik.de/pers/2055"">Dr. Fernando Nina</a>",Dr. Fernando Nina,##NA##,Universiteit Utrecht --  Deutschland ,2012-01-29,
"<a href=""http://www.romanistik.de/pers/1687"">Dr. Fernando Ramos Arenas</a>",Dr. Fernando Ramos Arenas,##NA##,Universität Leipzig --  Deutschland ,2011-09-27,
"<a href=""http://www.romanistik.de/pers/2030"">Dr. Florence Oloff</a>",Dr. Florence Oloff,http://unibas.academia.edu/FlorenceOloff,Universität Basel --  Maiengasse 51 4056 Basel Schweiz ,2012-01-17,
"<a href=""http://www.romanistik.de/pers/1492"">Dr. Florian Gräfe</a>",Dr. Florian Gräfe,##NA##,##NA## -- ##NA##,2011-07-20,
"<a href=""http://www.romanistik.de/pers/4021"">Dr. Florian Schmid</a>",Dr. Florian Schmid,##NA##,##NA## -- ##NA##,2014-07-18,
"<a href=""http://www.romanistik.de/pers/2052"">Dr. Francesca Bravi</a>",Dr. Francesca Bravi,##NA##,Universität Kiel --  Deutschland ,2012-01-27,
"<a href=""http://www.romanistik.de/pers/747"">Dr. Francesca Mattei</a>",Dr. Francesca Mattei,##NA##,##NA## -- ##NA##,2010-12-08,
"<a href=""http://www.romanistik.de/pers/3731"">Dr. Francesca Santevecchi</a>",Dr. Francesca Santevecchi,##NA##,##NA## -- ##NA##,2014-03-01,
"<a href=""http://www.romanistik.de/pers/3017"">Dr. Frank Jablonka</a>",Dr. Frank Jablonka,##NA##,Université de Picardie --  Frankreich ,2013-02-11,
"<a href=""http://www.romanistik.de/pers/1055"">Dr. Friederike von Criegern</a>",Dr. Friederike von Criegern,http://www.uni-goettingen.de/de/81092.html,Georg-August-Universität Göttingen --  Humboldtallee  19 37073 Göttingen Deutschland ,2011-02-26,
"<a href=""http://www.romanistik.de/pers/975"">Dr. Friedhelm Schmidt-Welle</a>",Dr. Friedhelm Schmidt-Welle,http://www.iai.spk-berlin.de/forschung/wissenschaftlerinnen/dr-friedhelm-schmidt-welle.html,Ibero-Amerikanisches Institut (IAI) --   Berlin Deutschland ,2011-02-01,
"<a href=""http://www.romanistik.de/pers/3655"">Dr. Gabriela Cordone</a>",Dr. Gabriela Cordone,##NA##,Université de Lausanne --  Schweiz ,2013-12-29,
"<a href=""http://www.romanistik.de/pers/3799"">Dr. Gabriele Vickermann-Ribémont</a>",Dr. Gabriele Vickermann-Ribémont,##NA##,##NA## -- ##NA##,2014-03-24,
"<a href=""http://www.romanistik.de/pers/3755"">Dr. Geneviève Roche</a>",Dr. Geneviève Roche,##NA##,##NA## -- ##NA##,2014-03-04,
"<a href=""http://www.romanistik.de/pers/2445"">Dr. Georg Wink</a>",Dr. Georg Wink,##NA##,Freie Universität Berlin --  Deutschland ,2012-06-15,
"<a href=""http://www.romanistik.de/pers/89"">Dr. Gerhard Schönberger</a>",Dr. Gerhard Schönberger,##NA##,##NA## -- ##NA##,2010-01-13,
"<a href=""http://www.romanistik.de/pers/2963"">Dr. Gilca Seidinger</a>",Dr. Gilca Seidinger,##NA##,##NA## --  Deutschland ,2013-01-05,
"<a href=""http://www.romanistik.de/pers/21"">Dr. Gioia Valdemarca</a>",Dr. Gioia Valdemarca,##NA##,Università di Trieste --  Italien ,2009-12-02,
"<a href=""http://www.romanistik.de/pers/3272"">Dr. Giorgia Sogos</a>",Dr. Giorgia Sogos,##NA##,Universität Bonn --  Deutschland ,2013-06-30,
