id;datum;kategorie;bereich;sprachen;disziplinen;titel
rom2540;05.07.2011;kaWI;beAM;spES;dzMK;Neues spanisches Kulturportal
rom2910;05.07.2012;kaST;beWS;spES;dzMK;Senior Lecturer in Hispanic Studies
rom0834;05.07.2012;kaTA;beTA;spFR spÜG;dzMK;CfP: Forschungsatelier Evaluation interkultureller Erfahrungen
rom2576;05.07.2012;kaST;beNW;spES;dzSP;Part-time Lecturer in Spanish
rom2575;05.07.2012;kaST;beNW;spFR;dzSP;Part-time Lecturer in French
rom2528;05.07.2012;kaWI;beSTU;spFR spIT spES;dzSW;Neuer Masterstudiengang literarisches Übersetzen
rom0536;05.07.2012;kaST;beWS;spÜG;dzWT;Beschäftigte(r): Graduiertenschule Berlin School of Mind and Brain
rom1595;05.08.2008;kaWI;beAM;spES;dzLW dzSW dzMK;Förderanträge für PROSPANIEN
rom2914;05.08.2010;kaST;beWS;spES;dzLW dzMK;Senior Lecturer / Lecturer in Hispanic Studies (Latin American studies)
rom2913;05.08.2010;kaST;beWS;spFR;dzLW dzMK;Senior Lecturer / Lecturer in French (Francophone Literature and Culture Film and Visual Culture and Early Modern or Enlightenment)
rom3139;05.08.2010;kaST;beWS;spFR spIT spPT spES spÜG;dzLW dzSW dzMK;Two Postdoc Positions in African Studies
rom3136;05.08.2010;kaST;beSTI;spFR;dzMK;Two Funded PhD Studentships in French Studies (modern French history and politics political institutions parties and elections political culture discourse and ideology)
rom3507;05.08.2010;kaST;beWS;spÜG;dzMK;Wiss. Mitarbeiter/in Medientheorie/-archäologie (2/3)
rom0567;05.08.2010;kaWI;beAM;spÜG;dzMK;Blankensee-Colloquien Kultureller und Sozialer Wandel - Ausschreibung eines Ideenwettbewerbs zur Förderung von Forschungsvorhaben
rom2228;05.08.2010;kaST;beNW;spES;dzSP;Lehrkraft für besondere Aufgaben Spanisch (50%)
rom2151;05.08.2010;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben Französisch (50%)
rom0912;05.08.2010;kaTA;beTA;spIT;dzSW;CfP: Italian Outside of Italy - The Situation in Canada USA and the English-Speaking World
rom3322;05.08.2010;kaST;bePR;spÜG;dzSW;W 3-Professur für Allgemeine Sprachwissenschaft
rom2966;05.09.2008;kaTA;beTP;spFR spIT spES spWR;dzLW dzSW dzMK;Stadt und Land in Mittelalter und Renaissance in der Romania - 2. Tagung des Netzwerks Mittelalter und Renaissance in der Romania
rom0541;05.09.2009;kaWI;beSTU;spFR spIT spPT spES spWR spÜG;dzLW;Bewerbungen zum Masterstudiengang Internationale Literaturen in Tübingen
rom1157;05.09.2009;kaTA;beTA;spIT spÜG;dzMK;CfP: Silvio Berlusconi and Party Leadership in Western Europe: Strictly Personal?
rom1493;05.09.2010;kaST;bePR;spFR;dzLW dzSW dzMK;Drapers Professorship of French
rom1860;05.09.2012;kaTA;beTP;spFR;dzLW dzMK dzWT;Jean-Jacques Rousseau - Im Bann der Institutionen
rom0727;05.09.2012;kaTA;beTA;spFR spIT spPT spES spWR;dzSW;CfP: CILPR 2013 - Dernier délai de soumission des communications: 15 septembre 2012
rom1128;05.09.2012;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzSW dzDK;CfP: Sektion: Herkunftsbedingte Mehrsprachigkeit im Unterricht der romanischen Sprachen in Schule und Universität – Herausforderung und Chance für die romanistische Sprachwissenschaft?
rom0700;05.09.2013;kaTA;beTA;spES;dzLW;CfP: AHGBI Conference panel: Nicanor Parra
rom3005;05.09.2013;kaST;beSTI;spFR spIT spPT spES spÜG;dzLW dzSW dzMK dzDK;Stipendienprogramm 2013 für Postdoktoranden und Juniorprofessoren (Daimler und Benz Stiftung)
rom3054;05.10.2008;kaTA;beTBE;spFR spWR;dzLW dzSW dzMK;Tagungsbericht: IXe Congrès de l’Association Internationale d’Études Occitanes
rom1153;05.10.2009;kaTA;beTA;spFR;dzLW dzSW dzMK dzSP dzDK;CfP: Sektionsbeiträge zum 7. Kongress 2010 des Frankoromanistenverbandes „Stadt – Kultur – Raum“
rom2682;05.10.2011;kaST;bePR;spFR;dzLW;Professeure ou professeur en théâtre québécois (Montréal)
rom0803;05.10.2011;kaTA;beTA;spFR spES spÜG;dzLW dzMK;CfP: Die Karibik als Paradigma: Convivencias/Coincidencias
rom1165;05.10.2011;kaTA;beTA;spWR;dzLW dzMK dzWT; CfP: Society for Romanian Studies International Conference (2012 Sibiu)
rom1195;05.10.2011;kaTA;beTA;spIT;dzMK;CfP: The Birth of Tourism in Italy 1350-1650 (Waterloo Kanada)
rom1335;05.10.2011;kaTA;beTP;spPT spES;dzSW;Contrastivica 2011 - Deutsch-iberische Tagung zur kontrastiven Linguistik
rom1051;05.10.2012;kaTA;beTA;spES;dzLW;CfP: Poéticas del Tango. Música popular y literatura en el Río de la Plata
rom1212;05.10.2012;kaTA;beTA;spÜG;dzLW dzMK;CfP: Transformations of History
rom2867;05.10.2013;kaWI;beAM;spFR spIT spPT spES spÜG;dzLW dzSW dzMK dzSP dzDK;Romanistik als Passion - Karlheinz Stierle
rom0439;05.10.2013;kaST;beWS;spPT spES spWR;dzSW;Assistenz für iberoromanische Sprachwissenschaft
rom3193;05.11.2009;kaST;bePR;spPT spES;dzLW;Universitätsprofessur für Romanische Philologie/Literaturwissenschaft mit Schwerpunkt Hispanistik/Lusitanistik 
rom0412;05.11.2009;kaTA;beSV;spÜG;dzLW dzSW dzMK dzSP dzDK;Ars legendi-Preis für exzellente Hochschullehre
rom1783;05.11.2010;kaTA;beTP;spFR spÜG;dzDK;Informationsstruktur kontrastiv und didaktisch
rom1271;05.11.2010;kaWI;beFJR;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzSP dzDK;CfP: XXVII. Forum Junge Romanistik Regensburg 2011: Minderheit(en): Fremd? Anders? Gleich?
rom3570;05.11.2010;kaST;beWS;spFR;dzLW dzWT;Drei Wiss. Mitarbeiter/innen (65%): Erforschung altfranzösischer Fabliaux-Handschriften
rom1970;05.11.2013;kaTA;beTP;spES;dzLW dzMK;La literatura argentina y el cine – El cine argentino y la literatura
rom2370;05.11.2013;kaTA;beTP;spFR;dzLW dzMK;L’étude des fabliaux après le Nouveau recueil complet des fabliaux.
rom2821;05.12.2008;kaWI;beAM;spFR spÜG;dzLW dzMK;Recherche de partenariat/cooperation pour la fondation Humboldt
rom3751;05.12.2008;kaWI;beAM;spPT spES;dzLW dzSW dzMK;Zs.: Revista Internacional de Lingüística Iberoamericana (RILI). Volumen VI (2008) No. 12.
rom0765;05.12.2012;kaTA;beTA;spÜG;dzLW dzSW dzMK;CfP: Corpus. 29. Forum Junge Romanistik (Erlangen)
rom3328;05.12.2012;kaST;bePR;spFR spIT;dzSW;W 3-Professur für Romanische Sprachwissenschaft (Schwerpunkt französische und Italienische Sprachwissenschaft)
rom3222;05.12.2013;kaST;beSTI;spFR spIT spPT spES spÜG;dzLW dzMK;Up to 12 PhD memberships “Literary and Cultural Studies” (IPP)
rom0234;05.12.2013;kaST;beSTI;spFR spIT spPT spES spÜG;dzSW;5 Ph.D. Scholarships in Linguistics Frequency effects in language
rom3275;06.01.2008;kaTA;beTA;spPT spES;dzLW;VIII Jornadas Andinas de Literatura Latinoamericana (JALLA) 2008 SEGUNDA CONVOCATORIA
rom3669;06.01.2008;kaST;beWS;spFR;dzLW dzMK;Wissenschaftliche/r Mitarbeiter/in
rom2631;06.01.2008;kaST;beWS;spFR spÜG;dzLW dzMK;Postdoc Position in African Studies
rom0373;06.01.2008;kaST;beSTI;spFR;dzLW dzSW dzMK;Allocation post-doctorale 2008 du Conseil Régional d'Auvergne
rom2122;06.01.2008;kaST;beWS;spIT;dzSP;Lehrkraft für bes. Aufgaben (Lektorin/Lektor)
rom1303;06.01.2008;kaTA;beTA;spFR;dzSW;Colloque du Collège doctoral franco-allemand Locutions: les langues entre cultures et cognition
rom0477;06.01.2009;kaWI;beAM;spES spWR;dzLW dzMK;Aufruf zur Mitarbeit: Themenheft der Zeitschrift für Katalanistik Der Comic in Katalonien und den katalanischsprachigen Regionen - Barcelona als Zentrum des spanischen Comics
rom1719;06.01.2009;kaST;beSTI;spÜG;dzMK;Graduate Program Intercultural Humanities
rom2815;06.01.2012;kaTA;beTP;spFR spÜG;dzLW dzMK;Quand les enfants écrivent  les génocides: théories – textes – témoignages
rom0673;06.01.2012;kaTA;beTA;spWR;dzLW dzSW;CfP: 23. Katalanistentag / 23è Col.loqui Germano-Català Normalität. Katalanisch im Alltag / Normalitat. El català en la vida quotidiana
rom1664;06.01.2012;kaTA;beTA;spFR;dzSW dzMK;Fristverlängerung bis 31.01.2012: CfP: Sektion 13: 'Medientextsorten und neue Kommunikationsformen des Französischen. Kontrastive und translationswissenschaftliche Perspektiven' Frankoromanistentag 2012
rom0562;06.02.2010;kaST;beSTI;spÜG;dzLW dzSW dzMK dzWT;Bis zu 4 Doktorandenstipendien auf dem Gebiet der geistes- und sozialwissenschaftlichen Forschung
rom1274;06.02.2011;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzLW dzMK;CfP: Zeit(en) erzählen. Narrative Verfahren - Komplexe Konfigurationen 2. Wuppertaler Graduiertenforum Narratologie
rom3764;06.02.2011;kaWI;beAM;spFR spÜG;dzLW dzMK;Zum Tod des Philosophen und Autors Édouard Glissant
rom1765;06.02.2012;kaTA;beTA;spES;dzDK;II Foro de Lectores de Español
rom1125;06.02.2012;kaTA;beTA;spFR;dzMK;CfP: Sektion Französischer Presse-Journalismus im Spannungsverhältnis von Print- und Online-Textualität  Termin verlängert bis 28.2.!!
rom2513;06.02.2013;kaWI;beAM;spÜG;dzLW dzMK;Neue Open Access-Zeitschrift: Advances in Literary Study
rom2503;06.02.2013;kaWI;beAM;spIT;dzLW dzSW dzMK dzWT;Narr Francke Attempto übernimmt die Zeitschrift Italienisch
rom2335;06.02.2013;kaST;beWS;spIT;dzSP;Lektorin / Lektor für Italienisch (50%)
rom2255;06.02.2013;kaST;beWS;spES;dzSW;Lehrkraft für besondere Aufgaben (Sprachwissenschaft Spanisch 50%)
rom1959;06.02.2014;kaTA;beTA;spFR;dzLW dzMK;« La bêtise des yeux ». Illusions des sens et épistémologie visuelle au 18ème siècle.
rom0153;06.02.2014;kaST;beWS;spPT spES;dzLW dzMK;2 Wissenschaftliche Assistierende (50-100%)
rom0650;06.02.2014;kaWI;beAM;spÜG;dzLW dzMK;CfA: Tracing the Heroic through Gender. 1650 – 1750 – 1850
rom1503;06.02.2014;kaTA;beSV;spFR spÜG;dzLW dzSW;École d'été Philologie romane et édition des textes
rom0872;06.03.2009;kaTA;beTA;spES;dzSW dzMK dzSP dzDK;CfP: I Congreso Internacional Léxico e interculturalidad
rom3618;06.03.2012;kaST;beWS;spFR spES;dzDK;Wissenschaftliche/r Mitarbeiter/in Didaktik der romanischen Sprachen
rom1635;06.03.2012;kaTA;beTP;spFR;dzLW;Foucault and Renaissance
rom0329;06.03.2012;kaST;beWS;spFR;dzLW dzMK dzSP;Akademische Rätin oder Akademischer Rat als Lehrkraft für besondere Aufgaben an einer Hochschule
rom1506;06.03.2012;kaST;beWS;spÜG;dzLW dzMK dzWT;Eine Post-Doc Stelle im GRK Faktuales und fiktionales Erzählen
rom1170;06.03.2012;kaTA;beTA;spES spÜG;dzSW;CfP: Spatiale Relationen Deutsch / Spanisch / English
rom2376;06.03.2012;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzSW;CfP: Limes² - linguistisch orientiertes Kolloquium für Promovierende und Promovierte
rom1216;06.03.2012;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzSW;CfP: Typologica
rom2545;06.03.2012;kaTA;beTA;spFR;dzSW dzMK;Noch 2 Plätze frei / Encore deux places à disposition: CfP Sektion 10: Sprache und Identität im digitalen Raum - Langue et identité dans l’espace digital
rom0391;06.04.2008;kaTA;beTP;spFR;dzLW dzMK;Antisemitismus im Blick: Frankreich und Deutschland (Forum France et Monde Francophone)
rom3028;06.04.2009;kaST;beWS;spIT;dzSW dzDK;Studienrätin/Studienrat im Hochschuldienst
rom3303;06.04.2011;kaWI;beFJR;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzSP dzDK;Vorträge des XXVII. Forums Junge Romanistik:Minderheit(en): Fremd? Anders? Gleich?
rom0306;06.04.2011;kaTA;beTP;spFR spÜG;dzMK dzWT;Ästhetik des Körpers oder Taktiken des Alltäglichen? Kulturphilosophie und Diskursanalyse bei Michel Foucault und Michel de Certeau
rom1727;06.05.2008;kaTA;beTP;spFR spÜG;dzLW dzMK;Gründungskonferenz des Europäischen Netzwerks für Avantgarde und Moderne: Europa! Europa?
rom0858;06.05.2009;kaTA;beTA;spFR spIT spPT spES spÜG;dzMK;CfP: Glimmering Utopias: 50 Years African Movie Panel 12 der Tagung der Vereinigung für Afrikawissenschaften
rom2474;06.05.2010;kaWI;beAM;spFR spIT spPT spES spWR;dzLW dzSW dzMK;Nachruf auf Helmut Lüdtke (1926-2010)
rom3708;06.05.2010;kaWI;beFJR;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzSP dzDK;XXVI. Forum Junge Romanistik: Repräsentationsformen von Wissen
rom2836;06.05.2010;kaST;beWS;spÜG;dzMK dzDK;Research Associate (post doc) in language development (50%)
rom3167;06.05.2011;kaST;beWS;spFR spES;dzLW dzMK;Universitätsassistent/in (post doc) im Bereich französische und spanische Literatur- und Medienwissenschaft
rom1854;06.05.2011;kaST;beSTI;spIT;dzSP dzWT;Jahresstipendien für Sprachassistentinnen und Sprachassistenten im Rahmen des Projekts DEUTSCH-WAGEN
rom2814;06.05.2013;kaST;beWS;spFR spIT spES spÜG;dzLW;Qualifikationsstellen und Plätze in der Graduiertenschule Sprache & Literatur der LMU München (Klasse für Literatur)
rom1969;06.06.2011;kaTA;beTP;spIT;dzLW;La lirica moderna. Momenti protagonisti interpreti
rom0832;06.06.2011;kaTA;beTA;spES spWR spÜG;dzLW dzMK dzWT;CfP: Formen Probleme und Perspektiven des Zusammenlebens in der Größeren Karibik und Zentralamerika zu Beginn des 21. Jahrhunderts (Konferenz & Doktoranden-Workshop)
rom2397;06.06.2011;kaWI;beSTU;spÜG;dzLW dzSW dzMK dzWT;MA: Editionsphilologie
rom1563;06.06.2011;kaTA;beTP;spFR spÜG;dzMK dzWT;Evakuierungen im deutsch-franzoesischen Grenzraum waehrend des Zweiten Weltkrieges
rom1602;06.06.2011;kaWI;beAM;spÜG;dzMK dzWT;Förderung von Vorhaben aus dem Bereich der eHumanities
rom2968;06.06.2011;kaWI;beAM;spÜG;dzMK dzWT;Stärkung und Weiterentwicklung der Regionalstudien (area studies)
rom2976;06.06.2011;kaST;beWS;spFR spES spWR;dzSP;Lehrkraft für besondere Aufgaben (50%) Sprachpraxis 
rom2179;06.06.2011;kaST;beWS;spFR spES;dzSW dzMK;Lehrkraft für besondere Aufgaben für frankoromanistische und hispanistische Sprachwissenschaft
rom3203;06.06.2012;kaST;bePR;spFR spIT spPT spES;dzDK;Universitätsprofessur (W 2) für Didaktik der Romanischen Sprachen/Literaturen
rom0533;06.06.2012;kaTA;beTP;spFR;dzLW;Benjamin Fondane Claude Vigé: le questionnement des origines
rom3083;06.06.2012;kaST;beWS;spES;dzLW dzSP;Teaching Fellow in Spanish
rom3080;06.06.2012;kaST;beWS;spPT;dzLW dzSP;Teaching Fellow in Portuguese
rom1421;06.06.2012;kaWI;beAM;spFR spIT spPT spES;dzLW dzSW dzMK;Die Erfurter Romanistik feiert ihren 20. Geburtstag
rom3086;06.06.2012;kaST;beNW;spES;dzSP;Teaching Fellow (Spanish language) - Part Time
rom2262;06.06.2012;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben: Wirtschaftsfranzösisch
rom0596;06.06.2012;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzSW dzWT;Call for Papers Workshop: ADDITIVE AND RESTRICTIVE QUANTIFICATION IN DISCOURSE. COMPARATIVE PERSPECTIVES (ROMANCE AND GERMANIC LANGUAGES)
rom3125;06.06.2013;kaTA;beTP;spFR;dzLW dzMK;Translatio Babylonis. Internationale Tagung
rom3785;06.06.2013;kaST;beWS;spES;dzMK dzSP;Zwei wissenschaftliche Mitarbeiter/innen Fach Spanisch
rom2182;06.06.2013;kaST;beNW;spES;dzSP;Lehrkraft für besondere Aufgaben für Technisches Englisch/Spanisch
rom1948;06.06.2013;kaST;beNW;spÜG;dzWT;Koordinator/in für den Aufbau und die Verwaltung einer gesamtfakultären Graduiertenausbildung in Weiterentwicklung des Promotionskollegs Formations of the Global
rom0270;06.07.2009;kaTA;beTP;spPT;dzLW dzSW dzMK dzSP dzDK;8. Deutscher Lusitanistentag: Vorläufige Sektionsprogramme
rom1448;06.07.2010;kaWI;beAM;spES;dzLW dzSW dzMK dzDK dzWT;Dissertationspreis Werner Krauss des Deutschen Hispanistenverbands (DHV)
rom2207;06.07.2010;kaST;beNW;spPT;dzSP dzWT;Lehrkraft für besondere Aufgaben:  Lektor(in) für Portugiesisch (50% - 1992 Std.) 
rom0894;06.07.2011;kaWI;beAM;spES;dzDK dzWT;CfP: Innova en ELE 
rom0668;06.07.2011;kaTA;beTA;spÜG;dzLW dzMK dzWT;CfP: 2. Bochumer Nachwuchsworkshop für MediterranistInnen
rom2306;06.07.2011;kaST;beWS;spFR;dzSP dzWT;Lektorenstelle für Französisch (50 %)
rom0665;06.08.2008;kaTA;beTA;spFR;dzLW dzMK;CfP: 1859 Archéologues et géologues dans l’épaisseur du temps
rom0597;06.08.2008;kaTA;beTA;spÜG;dzLW dzMK;Call for People für den Workshop: Der Körper des Bildes. Zum Zusammenhang von Materialität und Bildlichkeit  
rom2771;06.08.2009;kaST;beNW;spÜG;dzLW dzSW dzMK dzDK;Projektleiter/in Geisteswissenschaftliches Schülerlabor
rom2244;06.08.2009;kaST;beNW;spFR spIT spPT spES spWR spÜG;dzSP;Lehrkraft für besondere Aufgaben Sprachenzentrum (2/3)
rom1999;06.08.2010;kaTA;beTP;spFR;dzLW dzSW dzMK;Le langage totalitaire d'hier à aujourd'hui – en hommage à Victor Klemperer
rom1995;06.08.2013;kaTA;beTP;spÜG;dzLW dzMK dzWT;Lazarus - Kulturgeschichte einer Metapher
rom1344;06.09.2010;kaTA;beTP;spÜG;dzLW dzMK;Cultural Encounters - Commodity Chains - Labor Migration: World Regions - Transnationalities - Transidentities - Hybridities - Diasporisation
rom1620;06.09.2011;kaST;beSTI;spÜG;dzDK;Forschungsstipendien Schulbuch- und Bildungsmedienforschung
rom0968;06.09.2011;kaTA;beTA;spFR;dzMK dzWT;CfP: Les Anti-modernes? Courants conservateurs dans l'art francais 1900-1925
rom0458;06.09.2011;kaTA;beTA;spFR;dzSW;Association for French Language Studies Conference 2012
rom1508;06.09.2011;kaWI;beAM;spÜG;dzWT;Einladung zu einer online-Konsultation der EC on scientific information in the digital age
rom1262;06.09.2012;kaTA;beTA;spES spÜG;dzLW;CfP: X Coloquio Internacional de Literatura Fantástica: Paisajes góticos
rom0742;06.09.2012;kaTA;beTA;spPT spES;dzLW;CfP: Coloquio Internacional Narcoficciones en América Latina
rom3697;06.09.2012;kaTA;beTP;spFR;dzLW dzMK;Workshop zur Feerie mit Konzert des französischen Komponisten Michel Chion
rom3361;06.09.2012;kaST;bePR;spFR spES;dzLW dzMK;W2-Professur für Interamerikanische Studien (spanische und französische Literaturwissenschaft)
rom2990;06.09.2012;kaST;bePR;spFR spIT spPT spES;dzLW dzSW dzMK dzDK;Stiftungsinitiative Johann Gottfried Herder: Emeritierte und pensionierte Hochschullehrerinnen und -lehrer aller Fachrichtungen für Gastdozenturen an Hochschulen weltweit
rom0602;06.09.2012;kaTA;beTA;spFR spES;dzMK dzWT;Carribean Food Cultures - Representations and Performances of Eating Drinking and Consumption in the Carribean and Its Diasporas
rom2007;06.09.2012;kaST;beNW;spFR;dzSP;Lector in French
rom2258;06.09.2012;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben: Wirtschaftsfranzösisch
rom1618;06.09.2012;kaST;beSTI;spFR;dzSW dzMK dzDK;Forschungsstipendien für promovierte deutsche Geistes- und Sozialwissenschaftler nach Frankreich
rom1679;06.10.2008;kaTA;beTP;spFR spIT spÜG;dzLW dzMK;Gallophilie und Gallophobie in der Literatur und den Medien in Deutschland und in Italien im 18. Jahrhundert
rom1857;06.10.2008;kaTA;beTP;spÜG;dzLW dzMK;Jahrestagung des Zentrums für Literaturforschung: Kultur der Evolution
rom2933;06.10.2008;kaTA;beTP;spFR;dzLW dzSW dzMK;Société Internationale des Médiévistes Paris: Annual Orientation Meeting
rom0876;06.10.2008;kaTA;beTA;spÜG;dzMK;CfP: Ideas of Europe / Ideas for Europe
rom1314;06.10.2008;kaTA;beTP;spFR spÜG;dzSW;Colloque International sur les Universaux prosodiques
rom1705;06.10.2008;kaWI;beAM;spIT spPT spWR;dzSW;Gesucht: Zeitzeugen und private Zeugnisse zum Sprachwissenschaftler Max Leopold Wagner
rom1498;06.10.2009;kaTA;beTP;spIT;dzLW dzSW dzMK dzDK;Dt. Italianistentag 2010 Testo e Ritmi in Regensburg: Vortragsprogramm
rom1034;06.10.2010;kaTA;beTA;spÜG;dzLW dzMK;CfP: Orte der Imagination - Räume des Affekts: Die mediale Formierung des Sakralen (1100 - 1600) 
rom0226;06.10.2010;kaWI;beAM;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzDK;Ausschreibung des Elise Richter Preises
rom2531;06.10.2010;kaWI;beSTU;spFR;dzLW dzSW dzSP;Neuer Masterstudiengang mit Spezialprogramm literarisches Übersetzen D-F/F-D Lausanne
rom1838;06.10.2010;kaTA;beTP;spIT spPT spES;dzMK;Italian Migration and Urban Music Culture in South America
rom0875;06.10.2010;kaTA;beTA;spÜG;dzSW;CfP: ICOS 2011: Names in daily life Section 1 (Terminology)
rom3100;06.10.2011;kaST;bePR;spIT;dzLW;Tenure-track Assistant Professor Position in Italian Studies (Montréal)
rom3031;06.10.2011;kaWI;beAM;spFR;dzLW dzMK;Stylistic Regimes in Madame Bovary and Salammbô. Kompaktseminar mit Michael Fried und Barbara Vinken
rom3009;06.10.2011;kaST;beSTI;spFR spIT spPT spES;dzLW dzSW dzMK dzDK;Stipendienprogramm für Postdoktoranden und Juniorprofessoren (Daimler und Benz Stiftung)
rom1441;06.10.2011;kaST;beNW;spFR;dzMK;Direktor/in: Leitung des Deutschen Historischen Instituts Paris
rom3183;06.10.2011;kaST;bePR;spÜG;dzSW;Universitätsprofessor/in (W3): Vergleichende Sprachwissenschaft
rom3129;06.10.2013;kaTA;beTP;spPT;dzLW dzMK;Transposições: Literatur und Film in Brasilien
rom0908;06.10.2013;kaTA;beTA;spÜG;dzSP;CfP: Internationaler Kongress für Wirtschafts- Handels- Finanz- und institutionelle Übersetzung
rom2107;06.10.2013;kaTA;beSV;spFR;dzSP dzDK;Lehrerfortbildung Transmettre la grammaire française de manière simple et vivante
rom3760;06.11.2009;kaWI;beAM;spFR spIT spPT spES spWR;dzLW dzSW dzMK;Zs.: Zeitschrift für romanische Philogie (ZrP) 125:3 (2009) erschienen
rom0578;06.11.2010;kaWI;beAM;spES spWR;dzLW dzSW dzMK dzDK;„Brigitte-Schlieben-Lange“-Preis für Katalanistik des DKV 10. Ausschreibung (2011)
rom1597;06.11.2010;kaWI;beAM;spES spWR;dzLW dzSW dzMK dzDK;Förderprogramm „Andreas Wesch“ für Aktivitäten zur Verbreitung der katalanischen Sprache und Kultur im deutschsprachigen Raum 1. Ausschreibung (2011)
rom1622;06.11.2010;kaST;beSTI;spES spWR;dzLW dzSW dzMK dzWT;Forschungsstipendium „Rudolf Brummer“ des DKV 13. Ausschreibung (2011)
rom0937;06.11.2012;kaTA;beTA;spES;dzLW dzMK;CfP: La construcción del sur en el imaginario europeo. ¿Más allá de las fronteras?
rom2358;06.11.2012;kaTA;beTP;spFR spÜG;dzLW dzSP dzDK;Les pratiques théâtrales dans l'apprentissage des langues : institutionnalisation et enjeux de formation au niveau européen
